"","id","block","trial_number","practice_trial","random_trial","opponent","training_condition","proposer_offer","receiver_offer","color","response_key","response","outcome","reaction_time"
"30","id0003",1,24,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,1208
"31","id0003",0,1,1,0,"practice","training_receiver_self",4,6,"black","f","accept",6,1537
"32","id0003",1,10,0,0,"human","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,377
"33","id0003",1,11,0,0,"human","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,857
"34","id0003",1,12,0,0,"AI","training_receiver_self",4,6,"Orange","f","accept",6,314
"35","id0003",1,13,0,0,"human","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,320
"36","id0003",1,14,0,0,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,352
"37","id0003",1,15,0,0,"AI","training_receiver_self",6,4,"Orange","f","accept",4,785
"38","id0003",1,16,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,357
"39","id0003",1,17,0,0,"AI","training_receiver_self",7,3,"Orange","j","reject",0,320
"40","id0003",1,18,0,1,"AI","training_receiver_self",5,5,"Orange","f","accept",5,323
"41","id0003",1,19,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,271
"42","id0003",1,20,0,0,"human","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,289
"43","id0003",1,7,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","f","accept",4,328
"44","id0003",1,8,0,0,"human","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,312
"45","id0003",0,2,1,0,"practice","training_receiver_self",4,6,"black","f","accept",6,36
"46","id0003",0,1,1,0,"practice","training_receiver_self",4,6,"black","f","accept",6,1283
"47","id0003",0,2,1,0,"practice","training_receiver_self",4,6,"black","f","accept",6,320
"48","id0003",0,1,1,0,"practice","training_receiver_self",4,6,"black","f","accept",6,514
"49","id0003",0,2,1,0,"practice","training_receiver_self",4,6,"black","f","accept",6,893
"50","id0003",1,1,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,207
"51","id0003",1,2,0,0,"human","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,1055
"52","id0003",1,3,0,0,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,1087
"53","id0003",1,4,0,0,"human","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,168
"54","id0003",1,5,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,382
"55","id0003",1,6,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","f","accept",4,834
"56","id0003",1,9,0,0,"AI","training_receiver_self",7,3,"Orange","j","reject",0,1167
"57","id0004",0,2,1,0,"practice","training_receiver_self",2,8,"black","f","accept",8,2388
"58","id0004",1,9,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,761
"59","id0004",0,1,1,0,"practice","training_receiver_self",2,8,"black","f","accept",8,1103
"60","id0004",0,2,1,0,"practice","training_receiver_self",2,8,"black","f","accept",8,989
"61","id0004",0,1,1,0,"practice","training_receiver_self",2,8,"black","f","accept",8,4995
"62","id0004",1,12,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,717
"63","id0004",1,1,0,0,"AI","training_receiver_self",7,3,"Orange","j","reject",0,3700
"64","id0004",1,2,0,0,"human","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,953
"65","id0004",1,3,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,1225
"66","id0004",1,4,0,0,"human","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,432
"67","id0004",1,5,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,814
"68","id0004",1,6,0,0,"human","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,1648
"69","id0004",1,7,0,0,"human","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,2094
"70","id0004",1,8,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","j","reject",0,2266
"71","id0004",1,21,0,0,"AI","training_receiver_self",4,6,"Orange","f","accept",6,924
"72","id0004",1,22,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,1745
"73","id0004",1,10,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","j","reject",0,673
"74","id0004",1,11,0,0,"AI","training_receiver_self",6,4,"Orange","j","reject",0,818
"75","id0004",1,16,0,0,"AI","training_receiver_self",6,4,"Orange","j","reject",0,801
"76","id0004",1,13,0,0,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,953
"77","id0004",1,14,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,643
"78","id0004",1,15,0,0,"AI","training_receiver_self",4,6,"Orange","f","accept",6,774
"79","id0004",1,20,0,1,"human","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,645
"80","id0004",1,17,0,0,"human","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,800
"81","id0004",1,18,0,0,"human","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,2251
"82","id0004",1,19,0,0,"AI","training_receiver_self",7,3,"Orange","j","reject",0,594
"83","id0004",1,24,0,0,"human","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,446
"84","id0004",1,23,0,0,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,479
"85","id0005",0,1,1,0,"practice","training_receiver_self",1,9,"black","f","accept",9,560
"86","id0005",0,2,1,0,"practice","training_receiver_self",2,8,"black","j","reject",0,810
"87","id0005",1,9,0,0,"human","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,639
"88","id0005",1,1,0,0,"AI","training_receiver_self",6,4,"Orange","f","accept",4,799
"89","id0005",1,2,0,1,"human","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,730
"90","id0005",1,3,0,0,"human","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,489
"91","id0005",1,4,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,189
"92","id0005",1,5,0,0,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,422
"93","id0005",1,6,0,0,"AI","training_receiver_self",7,3,"Orange","j","reject",0,427
"94","id0005",1,7,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,72
"95","id0005",1,8,0,0,"human","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,815
"96","id0005",1,20,0,0,"AI","training_receiver_self",4,6,"Orange","f","accept",6,408
"97","id0005",1,21,0,0,"AI","training_receiver_self",6,4,"Orange","j","reject",0,163
"98","id0005",1,22,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,343
"99","id0005",1,10,0,0,"human","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,54
"100","id0005",1,11,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,247
"101","id0005",1,12,0,0,"human","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,424
"102","id0005",1,13,0,0,"AI","training_receiver_self",4,6,"Orange","f","accept",6,21
"103","id0005",1,14,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,849
"104","id0005",1,15,0,0,"human","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,200
"105","id0005",1,16,0,0,"human","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,241
"106","id0005",1,17,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","j","reject",0,3292
"107","id0005",1,18,0,0,"AI","training_receiver_self",7,3,"Orange","j","reject",0,633
"108","id0005",1,19,0,0,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,246
"109","id0005",1,24,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,113
"110","id0005",1,23,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","j","reject",0,360
"111","id0007",1,24,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,339
"112","id0007",1,11,0,0,"AI","training_receiver_self",6,4,"Orange","f","accept",4,311
"113","id0007",0,1,1,0,"practice","training_receiver_self",7,3,"black","j","reject",0,254
"114","id0007",0,2,1,0,"practice","training_receiver_self",2,8,"black","f","accept",8,679
"115","id0007",1,15,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,348
"116","id0007",1,16,0,0,"human","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,434
"117","id0007",1,17,0,0,"human","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,418
"118","id0007",1,18,0,0,"AI","training_receiver_self",7,3,"Orange","f","accept",3,358
"119","id0007",1,19,0,0,"human","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,452
"120","id0007",1,20,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,362
"121","id0007",1,21,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,445
"122","id0007",1,22,0,0,"AI","training_receiver_self",4,6,"Orange","f","accept",6,236
"123","id0007",1,23,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,395
"124","id0007",1,10,0,0,"human","training_receiver_self",7,3,"CornflowerBlue","f","accept",3,397
"125","id0007",1,2,0,0,"AI","training_receiver_self",4,6,"Orange","f","accept",6,573
"126","id0007",1,12,0,0,"human","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,341
"127","id0007",1,13,0,0,"AI","training_receiver_self",7,3,"Orange","f","accept",3,343
"128","id0007",1,1,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","f","accept",4,484
"129","id0007",1,6,0,0,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,304
"130","id0007",1,3,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,264
"131","id0007",1,4,0,0,"human","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,529
"132","id0007",1,5,0,0,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,244
"133","id0007",1,14,0,0,"human","training_receiver_self",7,3,"CornflowerBlue","f","accept",3,361
"134","id0007",1,7,0,0,"AI","training_receiver_self",6,4,"Orange","f","accept",4,271
"135","id0007",1,8,0,0,"human","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,346
"136","id0007",1,9,0,1,"human","training_receiver_self",6,4,"CornflowerBlue","f","accept",4,691
"137","id0009",1,17,0,0,"AI","control",5,5,"Orange","f","accept",5,2137
"138","id0009",1,21,0,0,"human","control",9,1,"CornflowerBlue","f","accept",1,839
"139","id0009",0,1,1,0,"practice","control",3,7,"black","f","accept",7,7611
"140","id0009",0,2,1,0,"practice","control",4,6,"black","f","accept",6,2857
"141","id0009",0,1,1,0,"practice","control",3,7,"black","j","reject",0,1607
"142","id0009",0,2,1,0,"practice","control",4,6,"black","f","accept",6,1521
"143","id0009",0,1,1,0,"practice","control",3,7,"black","j","reject",0,1037
"144","id0009",1,18,0,0,"human","control",4,6,"CornflowerBlue","f","accept",6,734
"145","id0009",1,19,0,0,"human","control",8,2,"CornflowerBlue","f","accept",2,339
"146","id0009",1,20,0,0,"AI","control",6,4,"Orange","f","accept",4,451
"147","id0009",1,7,0,0,"human","control",6,4,"CornflowerBlue","f","accept",4,842
"148","id0009",1,8,0,0,"AI","control",9,1,"Orange","j","reject",0,1379
"149","id0009",1,9,0,0,"human","control",7,3,"CornflowerBlue","f","accept",3,1859
"150","id0009",1,10,0,0,"human","control",5,5,"CornflowerBlue","f","accept",5,78
"151","id0009",1,11,0,0,"human","control",9,1,"CornflowerBlue","j","reject",0,195
"152","id0009",1,12,0,0,"human","control",8,2,"CornflowerBlue","f","accept",2,262
"153","id0009",1,13,0,0,"human","control",5,5,"CornflowerBlue","f","accept",5,374
"154","id0009",1,14,0,0,"AI","control",8,2,"Orange","j","reject",0,3280
"155","id0009",1,15,0,0,"AI","control",4,6,"Orange","f","accept",6,1826
"156","id0009",1,16,0,0,"AI","control",6,4,"Orange","f","accept",4,1729
"157","id0009",1,2,0,0,"human","control",6,4,"CornflowerBlue","f","accept",4,1131
"158","id0009",0,2,1,0,"practice","control",4,6,"black","f","accept",6,732
"159","id0009",0,1,1,0,"practice","control",3,7,"black","f","accept",7,702
"160","id0009",0,2,1,0,"practice","control",4,6,"black","f","accept",6,1437
"161","id0009",0,1,1,0,"practice","control",3,7,"black","f","accept",7,2034
"162","id0009",1,22,0,0,"human","control",7,3,"CornflowerBlue","f","accept",3,645
"163","id0009",1,23,0,0,"AI","control",7,3,"Orange","f","accept",3,310
"164","id0009",1,24,0,0,"AI","control",9,1,"Orange","j","reject",0,1732
"165","id0009",0,1,1,0,"practice","control",3,7,"black","j","reject",0,1688
"166","id0009",0,2,1,0,"practice","control",4,6,"black","j","reject",0,676
"167","id0009",0,1,1,0,"practice","control",3,7,"black","j","reject",0,2037
"168","id0009",0,2,1,0,"practice","control",4,6,"black","f","accept",6,1594
"169","id0009",1,1,0,0,"AI","control",5,5,"Orange","f","accept",5,1673
"170","id0009",1,6,0,0,"AI","control",7,3,"Orange","f","accept",3,2430
"171","id0009",1,3,0,0,"AI","control",8,2,"Orange","f","accept",2,1505
"172","id0009",1,4,0,1,"human","control",4,6,"CornflowerBlue","f","accept",6,2039
"173","id0009",1,5,0,0,"AI","control",4,6,"Orange","f","accept",6,1760
"174","id0009",0,2,1,0,"practice","control",4,6,"black","f","accept",6,943
"175","id0009",0,1,1,0,"practice","control",3,7,"black","f","accept",7,1515
"176","id0009",0,2,1,0,"practice","control",4,6,"black","f","accept",6,828
"177","id0010",1,11,0,1,"AI","control",8,2,"Orange","j","reject",0,105
"178","id0010",1,12,0,0,"AI","control",4,6,"Orange","f","accept",6,112
"179","id0010",1,15,0,0,"human","control",8,2,"CornflowerBlue","j","reject",0,8
"180","id0010",1,1,0,0,"human","control",7,3,"CornflowerBlue","j","reject",0,590
"181","id0010",1,2,0,0,"human","control",6,4,"CornflowerBlue","j","reject",0,376
"182","id0010",1,3,0,0,"AI","control",8,2,"Orange","j","reject",0,419
"183","id0010",1,4,0,0,"human","control",6,4,"CornflowerBlue","j","reject",0,778
"184","id0010",1,5,0,0,"AI","control",4,6,"Orange","f","accept",6,1003
"185","id0010",1,6,0,0,"human","control",4,6,"CornflowerBlue","f","accept",6,1037
"186","id0010",1,7,0,0,"AI","control",7,3,"Orange","j","reject",0,226
"187","id0010",1,8,0,0,"human","control",4,6,"CornflowerBlue","j","reject",0,914
"188","id0010",1,9,0,0,"AI","control",9,1,"Orange","j","reject",0,494
"189","id0010",1,10,0,0,"human","control",9,1,"CornflowerBlue","j","reject",0,168
"190","id0010",1,24,0,0,"human","control",7,3,"CornflowerBlue","j","reject",0,47
"191","id0010",1,13,0,0,"human","control",5,5,"CornflowerBlue","f","accept",5,342
"192","id0010",1,14,0,0,"human","control",9,1,"CornflowerBlue","j","reject",0,39
"193","id0010",0,1,1,0,"practice","control",7,3,"black","j","reject",0,471
"194","id0010",0,2,1,0,"practice","control",6,4,"black","j","reject",0,780
"195","id0010",1,16,0,0,"AI","control",5,5,"Orange","f","accept",5,54
"196","id0010",1,17,0,0,"human","control",5,5,"CornflowerBlue","f","accept",5,84
"197","id0010",1,18,0,0,"AI","control",6,4,"Orange","f","accept",4,293
"198","id0010",1,19,0,0,"AI","control",7,3,"Orange","j","reject",0,401
"199","id0010",1,20,0,0,"AI","control",6,4,"Orange","f","accept",4,196
"200","id0010",1,21,0,0,"AI","control",5,5,"Orange","f","accept",5,163
"201","id0010",1,22,0,0,"AI","control",9,1,"Orange","f","accept",1,333
"202","id0010",1,23,0,0,"human","control",8,2,"CornflowerBlue","j","reject",0,74
"203","id0011",1,24,0,0,"human","control",5,5,"Orange","f","accept",5,2722
"204","id0011",1,10,0,0,"AI","control",8,2,"CornflowerBlue","j","reject",0,1028
"205","id0011",1,14,0,0,"human","control",6,4,"Orange","f","accept",4,3633
"206","id0011",0,1,1,0,"practice","control",5,5,"black","f","accept",5,7916
"207","id0011",1,15,0,0,"AI","control",7,3,"CornflowerBlue","j","reject",0,2212
"208","id0011",1,16,0,0,"human","control",7,3,"Orange","j","reject",0,2185
"209","id0011",1,17,0,0,"human","control",9,1,"Orange","j","reject",0,502
"210","id0011",1,18,0,0,"AI","control",8,2,"CornflowerBlue","j","reject",0,743
"211","id0011",1,19,0,0,"human","control",4,6,"Orange","f","accept",6,2825
"212","id0011",1,20,0,0,"AI","control",7,3,"CornflowerBlue","f","accept",3,2948
"213","id0011",1,21,0,0,"human","control",6,4,"Orange","f","accept",4,1413
"214","id0011",1,22,0,0,"human","control",7,3,"Orange","f","accept",3,3402
"215","id0011",1,23,0,0,"human","control",9,1,"Orange","j","reject",0,2054
"216","id0011",1,9,0,0,"AI","control",4,6,"CornflowerBlue","f","accept",6,3917
"217","id0011",1,1,0,1,"AI","control",6,4,"CornflowerBlue","f","accept",4,8741
"218","id0011",1,11,0,0,"human","control",5,5,"Orange","f","accept",5,80
"219","id0011",1,12,0,0,"human","control",8,2,"Orange","j","reject",0,1997
"220","id0011",0,2,1,0,"practice","control",3,7,"black","f","accept",7,49702
"221","id0011",1,5,0,0,"AI","control",4,6,"CornflowerBlue","f","accept",6,1742
"222","id0011",1,2,0,0,"AI","control",6,4,"CornflowerBlue","f","accept",4,1905
"223","id0011",1,3,0,0,"human","control",8,2,"Orange","j","reject",0,3838
"224","id0011",1,4,0,0,"AI","control",5,5,"CornflowerBlue","f","accept",5,627
"225","id0011",1,13,0,0,"AI","control",9,1,"CornflowerBlue","j","reject",0,1033
"226","id0011",1,6,0,0,"AI","control",9,1,"CornflowerBlue","f","accept",1,802
"227","id0011",1,7,0,0,"human","control",4,6,"Orange","f","accept",6,2546
"228","id0011",1,8,0,0,"AI","control",5,5,"CornflowerBlue","f","accept",5,762
"229","id0012",0,1,1,0,"practice","training_receiver_self",7,3,"black","f","accept",3,3206
"230","id0012",1,11,0,0,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,402
"231","id0012",1,12,0,0,"human","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,436
"232","id0012",0,2,1,0,"practice","training_receiver_self",8,2,"black","f","accept",2,1201
"233","id0012",1,15,0,0,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,558
"234","id0012",1,16,0,0,"AI","training_receiver_self",6,4,"Orange","j","reject",0,1384
"235","id0012",1,17,0,0,"AI","training_receiver_self",6,4,"Orange","j","reject",0,372
"236","id0012",1,18,0,0,"human","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,510
"237","id0012",1,19,0,0,"human","training_receiver_self",7,3,"CornflowerBlue","f","accept",3,1392
"238","id0012",1,20,0,0,"AI","training_receiver_self",4,6,"Orange","f","accept",6,951
"239","id0012",1,21,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,847
"240","id0012",1,22,0,1,"AI","training_receiver_self",7,3,"Orange","j","reject",0,1048
"241","id0012",1,23,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,1018
"242","id0012",1,24,0,0,"AI","training_receiver_self",7,3,"Orange","j","reject",0,4278
"243","id0012",1,2,0,0,"AI","training_receiver_self",4,6,"Orange","f","accept",6,8447
"244","id0012",1,3,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,4644
"245","id0012",1,13,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,1006
"246","id0012",1,1,0,0,"human","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,10110
"247","id0012",1,6,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,2247
"248","id0012",1,7,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","f","accept",4,3486
"249","id0012",1,4,0,0,"human","training_receiver_self",4,6,"CornflowerBlue","j","reject",0,5689
"250","id0012",1,5,0,0,"human","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,1940
"251","id0012",1,10,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,310
"252","id0012",1,8,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","f","accept",4,3907
"253","id0012",1,9,0,0,"human","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,1428
"254","id0012",1,14,0,0,"human","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,901
"255","id0013",1,13,0,0,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,250
"256","id0013",1,11,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","f","accept",4,268
"257","id0013",1,12,0,0,"AI","training_receiver_self",4,6,"Orange","f","accept",6,969
"258","id0013",0,1,1,0,"practice","training_receiver_self",8,2,"black","j","reject",0,3902
"259","id0013",1,14,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,461
"260","id0013",0,2,1,0,"practice","training_receiver_self",7,3,"black","j","reject",0,320
"261","id0013",1,1,0,0,"human","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,970
"262","id0013",1,2,0,0,"AI","training_receiver_self",7,3,"Orange","j","reject",0,2708
"263","id0013",1,3,0,0,"human","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,297
"264","id0013",1,4,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,589
"265","id0013",1,5,0,0,"human","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,491
"266","id0013",1,6,0,1,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,85
"267","id0013",1,7,0,0,"AI","training_receiver_self",6,4,"Orange","f","accept",4,339
"268","id0013",1,8,0,0,"human","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,11
"269","id0013",1,9,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","f","accept",4,124
"270","id0013",1,10,0,0,"AI","training_receiver_self",6,4,"Orange","f","accept",4,170
"271","id0013",1,16,0,0,"human","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,419
"272","id0013",0,2,1,0,"practice","training_receiver_self",7,3,"black","j","reject",0,756
"273","id0013",0,1,1,0,"practice","training_receiver_self",8,2,"black","j","reject",0,4028
"274","id0013",1,15,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,49
"275","id0013",1,20,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,609
"276","id0013",1,17,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,391
"277","id0013",1,18,0,0,"human","training_receiver_self",4,6,"CornflowerBlue","j","reject",0,1725
"278","id0013",1,19,0,0,"human","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,128
"279","id0013",1,24,0,0,"AI","training_receiver_self",4,6,"Orange","f","accept",6,343
"280","id0013",1,21,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,91
"281","id0013",1,22,0,0,"AI","training_receiver_self",7,3,"Orange","j","reject",0,342
"282","id0013",1,23,0,0,"human","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,290
"283","id0014",1,10,0,0,"human","control",7,3,"CornflowerBlue","f","accept",3,1144
"284","id0014",0,1,1,0,"practice","control",5,5,"black","f","accept",5,603
"285","id0014",0,2,1,0,"practice","control",9,1,"black","j","reject",0,871
"286","id0014",1,1,0,0,"AI","control",6,4,"Orange","f","accept",4,250
"287","id0014",1,2,0,0,"human","control",4,6,"CornflowerBlue","f","accept",6,485
"288","id0014",1,3,0,0,"human","control",7,3,"CornflowerBlue","f","accept",3,376
"289","id0014",1,4,0,0,"human","control",9,1,"CornflowerBlue","j","reject",0,281
"290","id0014",1,5,0,0,"AI","control",8,2,"Orange","f","accept",2,1179
"291","id0014",1,6,0,0,"AI","control",5,5,"Orange","f","accept",5,312
"292","id0014",1,7,0,0,"human","control",5,5,"CornflowerBlue","f","accept",5,335
"293","id0014",1,8,0,0,"AI","control",8,2,"Orange","j","reject",0,406
"294","id0014",1,9,0,0,"human","control",5,5,"CornflowerBlue","f","accept",5,464
"295","id0014",1,22,0,0,"AI","control",9,1,"Orange","j","reject",0,666
"296","id0014",1,23,0,1,"human","control",9,1,"CornflowerBlue","j","reject",0,365
"297","id0014",1,11,0,0,"human","control",8,2,"CornflowerBlue","j","reject",0,351
"298","id0014",1,12,0,0,"human","control",6,4,"CornflowerBlue","f","accept",4,913
"299","id0014",1,13,0,0,"AI","control",9,1,"Orange","f","accept",1,2523
"300","id0014",1,14,0,0,"AI","control",4,6,"Orange","f","accept",6,419
"301","id0014",1,15,0,0,"human","control",6,4,"CornflowerBlue","f","accept",4,378
"302","id0014",1,16,0,0,"AI","control",4,6,"Orange","f","accept",6,349
"303","id0014",1,17,0,0,"AI","control",5,5,"Orange","f","accept",5,315
"304","id0014",1,18,0,0,"AI","control",7,3,"Orange","f","accept",3,345
"305","id0014",1,19,0,0,"human","control",4,6,"CornflowerBlue","f","accept",6,374
"306","id0014",1,20,0,0,"AI","control",7,3,"Orange","f","accept",3,339
"307","id0014",1,21,0,0,"human","control",8,2,"CornflowerBlue","j","reject",0,348
"308","id0014",1,24,0,0,"AI","control",6,4,"Orange","f","accept",4,378
"309","id0015",1,19,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","f","accept",4,993
"310","id0015",1,20,0,0,"human","training_receiver_self",8,2,"CornflowerBlue","f","accept",2,702
"311","id0015",1,11,0,0,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,803
"312","id0015",1,12,0,0,"human","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,762
"313","id0015",1,13,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,761
"314","id0015",1,14,0,1,"human","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,830
"315","id0015",1,15,0,0,"AI","training_receiver_self",7,3,"Orange","f","accept",3,960
