"","id","block","trial_number","practice_trial","random_trial","opponent","training_condition","proposer_offer","receiver_offer","color","response_key","response","outcome","reaction_time"
"1","id0001",0,1,1,0,"practice","training_receiver_self",1,9,"black","f","accept",9,2500
"2","id0001",0,2,1,0,"practice","training_receiver_self",3,7,"black","f","accept",7,1115
"3","id0001",1,1,0,0,"AI","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,5418
"4","id0001",1,2,0,0,"AI","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,679
"5","id0001",1,3,0,0,"AI","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,147
"6","id0001",1,4,0,0,"AI","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,453
"7","id0001",1,5,0,0,"human","training_receiver_self",5,5,"Orange","f","accept",5,517
"8","id0001",1,6,0,0,"AI","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,502
"9","id0001",1,7,0,0,"human","training_receiver_self",6,4,"Orange","f","accept",4,614
"10","id0001",1,8,0,0,"human","training_receiver_self",4,6,"Orange","f","accept",6,906
"11","id0001",1,9,0,0,"AI","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,346
"12","id0001",1,10,0,0,"AI","training_receiver_self",6,4,"CornflowerBlue","f","accept",4,1087
"13","id0001",1,11,0,0,"human","training_receiver_self",7,3,"Orange","j","reject",0,455
"14","id0001",1,12,0,0,"human","training_receiver_self",8,2,"Orange","j","reject",0,396
"15","id0001",1,13,0,1,"human","training_receiver_self",9,1,"Orange","j","reject",0,463
"16","id0001",1,14,0,0,"human","training_receiver_self",7,3,"Orange","j","reject",0,357
"17","id0001",1,15,0,0,"human","training_receiver_self",6,4,"Orange","f","accept",4,435
"18","id0001",1,16,0,0,"AI","training_receiver_self",6,4,"CornflowerBlue","f","accept",4,1051
"19","id0001",1,17,0,0,"AI","training_receiver_self",9,1,"CornflowerBlue","j","reject",0,535
"20","id0001",1,18,0,0,"human","training_receiver_self",8,2,"Orange","j","reject",0,393
"21","id0001",1,19,0,0,"human","training_receiver_self",4,6,"Orange","f","accept",6,356
"22","id0001",1,20,0,0,"human","training_receiver_self",5,5,"Orange","f","accept",5,1670
"23","id0001",1,21,0,0,"AI","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,401
"24","id0001",1,22,0,0,"human","training_receiver_self",9,1,"Orange","j","reject",0,467
"25","id0001",1,23,0,0,"AI","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,470
"26","id0001",1,24,0,0,"AI","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,412
"27","id0002",0,1,1,0,"practice","control",9,1,"black","j","reject",0,907
"28","id0002",0,2,1,0,"practice","control",7,3,"black","f","accept",3,342
"29","id0002",1,1,0,0,"AI","control",4,6,"CornflowerBlue","f","accept",6,523
"30","id0002",1,2,0,0,"human","control",8,2,"Orange","j","reject",0,426
"31","id0002",1,3,0,0,"AI","control",9,1,"CornflowerBlue","j","reject",0,413
"32","id0002",1,4,0,0,"human","control",5,5,"Orange","f","accept",5,320
"33","id0002",1,5,0,0,"human","control",5,5,"Orange","f","accept",5,379
"34","id0002",1,6,0,0,"human","control",9,1,"Orange","j","reject",0,406
"35","id0002",1,7,0,0,"human","control",7,3,"Orange","f","accept",3,879
"36","id0002",1,8,0,0,"human","control",8,2,"Orange","j","reject",0,436
"37","id0002",1,9,0,0,"AI","control",7,3,"CornflowerBlue","f","accept",3,334
"38","id0002",1,10,0,0,"AI","control",6,4,"CornflowerBlue","f","accept",4,336
"39","id0002",1,11,0,0,"AI","control",5,5,"CornflowerBlue","f","accept",5,198
"40","id0002",1,12,0,0,"AI","control",5,5,"CornflowerBlue","f","accept",5,361
"41","id0002",1,13,0,0,"AI","control",6,4,"CornflowerBlue","f","accept",4,328
"42","id0002",1,14,0,0,"AI","control",7,3,"CornflowerBlue","f","accept",3,323
"43","id0002",1,15,0,0,"human","control",7,3,"Orange","f","accept",3,376
"44","id0002",1,16,0,0,"AI","control",8,2,"CornflowerBlue","j","reject",0,348
"45","id0002",1,17,0,0,"human","control",4,6,"Orange","f","accept",6,729
"46","id0002",1,18,0,0,"human","control",6,4,"Orange","f","accept",4,583
"47","id0002",1,19,0,0,"human","control",4,6,"Orange","f","accept",6,309
"48","id0002",1,20,0,0,"AI","control",9,1,"CornflowerBlue","j","reject",0,336
"49","id0002",1,21,0,1,"human","control",6,4,"Orange","f","accept",4,163
"50","id0002",1,22,0,0,"AI","control",8,2,"CornflowerBlue","j","reject",0,366
"51","id0002",1,23,0,0,"human","control",9,1,"Orange","j","reject",0,317
"52","id0002",1,24,0,0,"AI","control",4,6,"CornflowerBlue","f","accept",6,265
"53","id0003",0,1,1,0,"practice","training_receiver_others",2,8,"black","f","accept",8,812
"54","id0003",0,2,1,0,"practice","training_receiver_others",1,9,"black","f","accept",9,471
"55","id0003",1,1,0,0,"human","training_receiver_others",8,2,"Orange","f","accept",2,632
"56","id0003",1,2,0,0,"human","training_receiver_others",4,6,"Orange","f","accept",6,631
"57","id0003",1,3,0,0,"AI","training_receiver_others",5,5,"CornflowerBlue","f","accept",5,547
"58","id0003",1,4,0,0,"AI","training_receiver_others",6,4,"CornflowerBlue","f","accept",4,880
"59","id0003",1,5,0,0,"human","training_receiver_others",8,2,"Orange","f","accept",2,771
"60","id0003",1,6,0,0,"AI","training_receiver_others",4,6,"CornflowerBlue","f","accept",6,382
"61","id0003",1,7,0,0,"human","training_receiver_others",6,4,"Orange","f","accept",4,813
"62","id0003",1,8,0,0,"human","training_receiver_others",9,1,"Orange","f","accept",1,670
"63","id0003",1,9,0,0,"human","training_receiver_others",7,3,"Orange","f","accept",3,531
"64","id0003",1,10,0,0,"AI","training_receiver_others",8,2,"CornflowerBlue","f","accept",2,828
"65","id0003",1,11,0,0,"human","training_receiver_others",4,6,"Orange","f","accept",6,904
"66","id0003",1,12,0,0,"AI","training_receiver_others",9,1,"CornflowerBlue","f","accept",1,583
"67","id0003",1,13,0,1,"human","training_receiver_others",7,3,"Orange","f","accept",3,566
"68","id0003",1,14,0,0,"AI","training_receiver_others",9,1,"CornflowerBlue","f","accept",1,448
"69","id0003",1,15,0,0,"human","training_receiver_others",5,5,"Orange","f","accept",5,1129
"70","id0003",1,16,0,0,"AI","training_receiver_others",7,3,"CornflowerBlue","f","accept",3,4466
"71","id0003",1,17,0,0,"human","training_receiver_others",5,5,"Orange","f","accept",5,737
"72","id0003",1,18,0,0,"AI","training_receiver_others",7,3,"CornflowerBlue","f","accept",3,563
"73","id0003",1,19,0,0,"AI","training_receiver_others",6,4,"CornflowerBlue","f","accept",4,782
"74","id0003",1,20,0,0,"AI","training_receiver_others",4,6,"CornflowerBlue","f","accept",6,711
"75","id0003",1,21,0,0,"human","training_receiver_others",6,4,"Orange","f","accept",4,770
"76","id0003",1,22,0,0,"AI","training_receiver_others",8,2,"CornflowerBlue","f","accept",2,863
"77","id0003",1,23,0,0,"AI","training_receiver_others",5,5,"CornflowerBlue","f","accept",5,2379
"78","id0003",1,24,0,0,"human","training_receiver_others",9,1,"Orange","f","accept",1,1024
"79","id0004",0,1,1,0,"practice","training_receiver_others",8,2,"black","j","reject",0,1780
"80","id0004",0,2,1,0,"practice","training_receiver_others",4,6,"black","f","accept",6,2533
"81","id0004",0,1,1,0,"practice","training_receiver_others",8,2,"black","j","reject",0,762
"82","id0004",0,2,1,0,"practice","training_receiver_others",4,6,"black","f","accept",6,2242
"83","id0004",1,1,0,0,"AI","training_receiver_others",8,2,"Orange","j","reject",0,117
"84","id0004",1,2,0,0,"human","training_receiver_others",8,2,"CornflowerBlue","j","reject",0,1588
"85","id0004",1,3,0,0,"human","training_receiver_others",6,4,"CornflowerBlue","j","reject",0,688
"86","id0004",1,4,0,0,"AI","training_receiver_others",4,6,"Orange","f","accept",6,1166
"87","id0004",1,5,0,0,"human","training_receiver_others",6,4,"CornflowerBlue","j","reject",0,602
"88","id0004",1,6,0,0,"human","training_receiver_others",8,2,"CornflowerBlue","j","reject",0,353
"89","id0004",1,7,0,0,"human","training_receiver_others",7,3,"CornflowerBlue","j","reject",0,379
"90","id0004",1,8,0,0,"human","training_receiver_others",5,5,"CornflowerBlue","f","accept",5,442
"91","id0004",1,9,0,0,"AI","training_receiver_others",9,1,"Orange","j","reject",0,601
"92","id0004",1,10,0,0,"AI","training_receiver_others",9,1,"Orange","j","reject",0,477
"93","id0004",1,11,0,0,"AI","training_receiver_others",7,3,"Orange","j","reject",0,363
"94","id0004",1,12,0,1,"AI","training_receiver_others",6,4,"Orange","j","reject",0,465
"95","id0004",1,13,0,0,"AI","training_receiver_others",8,2,"Orange","j","reject",0,375
"96","id0004",1,14,0,0,"AI","training_receiver_others",4,6,"Orange","f","accept",6,443
"97","id0004",1,15,0,0,"human","training_receiver_others",4,6,"CornflowerBlue","f","accept",6,412
"98","id0004",1,16,0,0,"human","training_receiver_others",7,3,"CornflowerBlue","j","reject",0,347
"99","id0004",1,17,0,0,"human","training_receiver_others",4,6,"CornflowerBlue","f","accept",6,767
"100","id0004",1,18,0,0,"human","training_receiver_others",5,5,"CornflowerBlue","f","accept",5,355
"101","id0004",1,19,0,0,"AI","training_receiver_others",5,5,"Orange","f","accept",5,411
"102","id0004",1,20,0,0,"human","training_receiver_others",9,1,"CornflowerBlue","j","reject",0,1319
"103","id0004",1,21,0,0,"AI","training_receiver_others",7,3,"Orange","j","reject",0,397
"104","id0004",1,22,0,0,"AI","training_receiver_others",6,4,"Orange","j","reject",0,396
"105","id0004",1,23,0,0,"AI","training_receiver_others",5,5,"Orange","f","accept",5,505
"106","id0004",1,24,0,0,"human","training_receiver_others",9,1,"CornflowerBlue","j","reject",0,453
"107","id0005",0,1,1,0,"practice","control",5,5,"black","f","accept",5,1221
"108","id0005",0,2,1,0,"practice","control",9,1,"black","j","reject",0,2064
"109","id0005",1,1,0,1,"AI","control",6,4,"CornflowerBlue","f","accept",4,109
"110","id0005",1,2,0,0,"AI","control",8,2,"CornflowerBlue","j","reject",0,2869
"111","id0005",1,3,0,0,"AI","control",8,2,"CornflowerBlue","f","accept",2,4467
"112","id0005",1,4,0,0,"AI","control",6,4,"CornflowerBlue","f","accept",4,1717
"113","id0005",1,5,0,0,"human","control",4,6,"Orange","f","accept",6,341
"114","id0005",1,6,0,0,"human","control",7,3,"Orange","f","accept",3,1500
"115","id0005",1,7,0,0,"human","control",8,2,"Orange","f","accept",2,4179
"116","id0005",1,8,0,0,"human","control",4,6,"Orange","f","accept",6,209
"117","id0005",1,9,0,0,"human","control",9,1,"Orange","j","reject",0,1685
"118","id0005",1,10,0,0,"AI","control",9,1,"CornflowerBlue","j","reject",0,1362
"119","id0005",1,11,0,0,"human","control",6,4,"Orange","f","accept",4,1300
"120","id0005",1,12,0,0,"AI","control",4,6,"CornflowerBlue","f","accept",6,1077
"121","id0005",1,13,0,0,"human","control",5,5,"Orange","f","accept",5,987
"122","id0005",1,14,0,0,"AI","control",7,3,"CornflowerBlue","f","accept",3,972
"123","id0005",1,15,0,0,"AI","control",4,6,"CornflowerBlue","f","accept",6,619
"124","id0005",1,16,0,0,"human","control",9,1,"Orange","j","reject",0,2104
"125","id0005",1,17,0,0,"AI","control",7,3,"CornflowerBlue","f","accept",3,143
"126","id0005",1,18,0,0,"AI","control",5,5,"CornflowerBlue","f","accept",5,772
"127","id0005",1,19,0,0,"AI","control",5,5,"CornflowerBlue","f","accept",5,609
"128","id0005",1,20,0,0,"human","control",6,4,"Orange","f","accept",4,1024
"129","id0005",1,21,0,0,"human","control",7,3,"Orange","f","accept",3,733
"130","id0005",1,22,0,0,"human","control",8,2,"Orange","f","accept",2,1185
"131","id0005",1,23,0,0,"AI","control",9,1,"CornflowerBlue","j","reject",0,847
"132","id0005",1,24,0,0,"human","control",5,5,"Orange","f","accept",5,657
"133","id0006",0,1,1,0,"practice","control",5,5,"black","f","accept",5,573
"134","id0006",0,2,1,0,"practice","control",5,5,"black","f","accept",5,347
"135","id0006",1,1,0,0,"human","control",8,2,"CornflowerBlue","j","reject",0,2840
"136","id0006",1,2,0,0,"AI","control",5,5,"Orange","f","accept",5,745
"137","id0006",1,3,0,0,"AI","control",4,6,"Orange","f","accept",6,664
"138","id0006",1,4,0,0,"AI","control",5,5,"Orange","f","accept",5,699
"139","id0006",1,5,0,0,"human","control",4,6,"CornflowerBlue","f","accept",6,3520
"140","id0006",1,6,0,0,"human","control",5,5,"CornflowerBlue","f","accept",5,159
"141","id0006",1,7,0,0,"AI","control",7,3,"Orange","f","accept",3,12556
"142","id0006",1,8,0,0,"AI","control",8,2,"Orange","j","reject",0,385
"143","id0006",1,9,0,0,"human","control",6,4,"CornflowerBlue","f","accept",4,737
"144","id0006",1,10,0,0,"human","control",7,3,"CornflowerBlue","f","accept",3,75776
"145","id0006",1,11,0,0,"human","control",5,5,"CornflowerBlue","f","accept",5,1117
"146","id0006",1,12,0,0,"AI","control",6,4,"Orange","f","accept",4,18727
"147","id0006",1,13,0,0,"human","control",8,2,"CornflowerBlue","j","reject",0,3602
"148","id0006",1,14,0,0,"human","control",7,3,"CornflowerBlue","f","accept",3,930
"149","id0006",1,15,0,0,"AI","control",9,1,"Orange","j","reject",0,1821
"150","id0006",1,16,0,0,"human","control",9,1,"CornflowerBlue","j","reject",0,7289
"151","id0006",1,17,0,0,"AI","control",9,1,"Orange","j","reject",0,21288
"152","id0006",1,18,0,0,"AI","control",7,3,"Orange","j","reject",0,46554
"153","id0006",1,19,0,0,"human","control",9,1,"CornflowerBlue","j","reject",0,1639
"154","id0006",1,20,0,0,"human","control",6,4,"CornflowerBlue","f","accept",4,339
"155","id0006",1,21,0,0,"AI","control",8,2,"Orange","j","reject",0,55070
"156","id0006",1,22,0,1,"AI","control",6,4,"Orange","f","accept",4,27995
"157","id0006",1,23,0,0,"AI","control",4,6,"Orange","f","accept",6,23598
"158","id0006",1,24,0,0,"human","control",4,6,"CornflowerBlue","f","accept",6,1027
"159","id0007",0,1,1,0,"practice","training_receiver_others",10,0,"black","j","reject",0,2651
"160","id0007",0,2,1,0,"practice","training_receiver_others",7,3,"black","f","accept",3,393
"161","id0007",1,1,0,0,"AI","training_receiver_others",5,5,"Orange","f","accept",5,1284
"162","id0007",1,2,0,0,"human","training_receiver_others",4,6,"CornflowerBlue","f","accept",6,355
"163","id0007",1,3,0,0,"AI","training_receiver_others",8,2,"Orange","j","reject",0,146
"164","id0007",1,4,0,0,"human","training_receiver_others",8,2,"CornflowerBlue","j","reject",0,1034
"165","id0007",1,5,0,0,"human","training_receiver_others",6,4,"CornflowerBlue","f","accept",4,1230
"166","id0007",1,6,0,0,"human","training_receiver_others",6,4,"CornflowerBlue","f","accept",4,968
"167","id0007",1,7,0,0,"AI","training_receiver_others",5,5,"Orange","f","accept",5,681
"168","id0007",1,8,0,0,"human","training_receiver_others",7,3,"CornflowerBlue","j","reject",0,678
"169","id0007",1,9,0,0,"AI","training_receiver_others",8,2,"Orange","j","reject",0,611
"170","id0007",1,10,0,0,"human","training_receiver_others",4,6,"CornflowerBlue","f","accept",6,808
"171","id0007",1,11,0,0,"AI","training_receiver_others",9,1,"Orange","j","reject",0,491
"172","id0007",1,12,0,0,"AI","training_receiver_others",6,4,"Orange","f","accept",4,557
"173","id0007",1,13,0,0,"AI","training_receiver_others",6,4,"Orange","f","accept",4,410
"174","id0007",1,14,0,0,"AI","training_receiver_others",7,3,"Orange","j","reject",0,490
"175","id0007",1,15,0,0,"human","training_receiver_others",8,2,"CornflowerBlue","j","reject",0,585
"176","id0007",1,16,0,0,"human","training_receiver_others",9,1,"CornflowerBlue","j","reject",0,494
"177","id0007",1,17,0,0,"human","training_receiver_others",5,5,"CornflowerBlue","f","accept",5,642
"178","id0007",1,18,0,0,"AI","training_receiver_others",4,6,"Orange","f","accept",6,902
"179","id0007",1,19,0,0,"AI","training_receiver_others",7,3,"Orange","j","reject",0,578
"180","id0007",1,20,0,0,"AI","training_receiver_others",9,1,"Orange","j","reject",0,413
"181","id0007",1,21,0,0,"human","training_receiver_others",9,1,"CornflowerBlue","j","reject",0,354
"182","id0007",1,22,0,0,"human","training_receiver_others",7,3,"CornflowerBlue","j","reject",0,337
"183","id0007",1,23,0,0,"human","training_receiver_others",5,5,"CornflowerBlue","f","accept",5,375
"184","id0007",1,24,0,1,"AI","training_receiver_others",4,6,"Orange","f","accept",6,424
"185","id0008",0,1,1,0,"practice","training_receiver_self",4,6,"black","f","accept",6,323
"186","id0008",0,2,1,0,"practice","training_receiver_self",6,4,"black","f","accept",4,846
