"","id","block","trial_number","practice_trial","random_trial","opponent","training_condition","proposer_offer","receiver_offer","color","response_key","response","outcome","reaction_time"
"4611","id0179",1,7,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,363
"4612","id0179",1,8,0,1,"human","training_receiver_self",8,2,"CornflowerBlue","j","reject",0,483
"4613","id0179",1,9,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,533
"4614","id0179",1,10,0,0,"AI","training_receiver_self",6,4,"Orange","f","accept",4,1134
"4615","id0179",1,11,0,0,"AI","training_receiver_self",7,3,"Orange","j","reject",0,606
"4616","id0179",1,12,0,0,"AI","training_receiver_self",4,6,"Orange","f","accept",6,1121
"4617","id0179",1,13,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","f","accept",4,726
"4618","id0179",1,14,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,2406
"4619","id0179",1,15,0,0,"AI","training_receiver_self",9,1,"Orange","j","reject",0,490
"4620","id0179",1,16,0,0,"AI","training_receiver_self",7,3,"Orange","j","reject",0,1644
"4621","id0179",1,17,0,0,"AI","training_receiver_self",4,6,"Orange","f","accept",6,400
"4622","id0179",1,18,0,0,"human","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,468
"4623","id0179",1,19,0,0,"AI","training_receiver_self",8,2,"Orange","j","reject",0,408
"4624","id0179",1,20,0,0,"human","training_receiver_self",7,3,"CornflowerBlue","j","reject",0,351
"4625","id0179",1,21,0,0,"human","training_receiver_self",6,4,"CornflowerBlue","f","accept",4,296
"4626","id0179",1,22,0,0,"AI","training_receiver_self",5,5,"Orange","f","accept",5,429
"4627","id0179",1,23,0,0,"human","training_receiver_self",4,6,"CornflowerBlue","f","accept",6,650
"4628","id0179",1,24,0,0,"human","training_receiver_self",5,5,"CornflowerBlue","f","accept",5,1059
"4629","id0180",0,1,1,0,"practice","Practice",10,0,"black","j","reject",0,7492
"4630","id0180",0,2,1,0,"practice","Practice",4,6,"black","f","accept",6,2872
"4631","id0180",1,1,0,0,"AI","control",9,1,"Orange","j","reject",0,1413
"4632","id0180",1,2,0,0,"human","control",4,6,"CornflowerBlue","f","accept",6,1223
"4633","id0180",1,3,0,1,"AI","control",5,5,"Orange","f","accept",5,1595
"4634","id0180",1,4,0,0,"AI","control",4,6,"Orange","f","accept",6,2033
"4635","id0180",1,5,0,0,"human","control",5,5,"CornflowerBlue","f","accept",5,668
"4636","id0180",1,6,0,0,"human","control",7,3,"CornflowerBlue","f","accept",3,1968
"4637","id0180",1,7,0,0,"human","control",4,6,"CornflowerBlue","f","accept",6,843
"4638","id0180",1,8,0,0,"AI","control",7,3,"Orange","j","reject",0,630
"4639","id0180",1,9,0,0,"AI","control",8,2,"Orange","j","reject",0,758
"4640","id0180",1,10,0,0,"human","control",9,1,"CornflowerBlue","j","reject",0,922
"4641","id0180",1,11,0,0,"human","control",9,1,"CornflowerBlue","j","reject",0,1215
"4642","id0180",1,12,0,0,"human","control",6,4,"CornflowerBlue","f","accept",4,954
"4643","id0180",1,13,0,0,"AI","control",7,3,"Orange","j","reject",0,684
"4644","id0180",1,14,0,0,"human","control",8,2,"CornflowerBlue","j","reject",0,780
"4645","id0180",1,15,0,0,"AI","control",8,2,"Orange","j","reject",0,752
"4646","id0180",1,16,0,0,"AI","control",9,1,"Orange","j","reject",0,524
"4647","id0180",1,17,0,0,"human","control",6,4,"CornflowerBlue","f","accept",4,28
"4648","id0180",1,18,0,0,"AI","control",6,4,"Orange","f","accept",4,931
